trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
370,False,"{'a': 0.31483362410265453, 'e': 0.11483362410265452}",25,8,26.683735759861666,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
371,False,"{'a': 0.3145218826981607, 'e': 0.11452188269816074}",30,24,10.132564368457912,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
372,False,"{'a': 0.31421097818435006, 'e': 0.11421097818435007}",20,10,20.574800712984338,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
373,False,"{'a': 0.3139009060798721, 'e': 0.11390090607987205}",30,13,28.252255445398504,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
374,False,"{'a': 0.31359166193927507, 'e': 0.11359166193927506}",25,19,11.416482512669855,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
375,False,"{'a': 0.3132832413526238, 'e': 0.11328324135262381}",20,10,16.61131356420853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
376,False,"{'a': 0.312975639945122, 'e': 0.112975639945122}",20,12,10.436835648847852,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
377,False,"{'a': 0.31266885337674, 'e': 0.11266885337674001}",20,6,23.650966140133622,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
378,False,"{'a': 0.3123628773418475, 'e': 0.11236287734184747}",25,7,32.9000165596309,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
379,False,"{'a': 0.31205770756885076, 'e': 0.11205770756885074}",20,9,23.68650141003186,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
380,False,"{'a': 0.311753339819835, 'e': 0.11175333981983497}",30,16,25.425934321474944,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
381,False,"{'a': 0.3114497698902111, 'e': 0.1114497698902111}",30,14,31.285313690013638,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
382,False,"{'a': 0.3111469936083674, 'e': 0.11114699360836737}",20,5,21.242451496143293,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
383,False,"{'a': 0.31084500683532523, 'e': 0.11084500683532521}",20,14,10.306694425683492,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
384,False,"{'a': 0.3105438054643999, 'e': 0.11054380546439992}",20,11,12.451937263453187,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
385,False,"{'a': 0.31024338542086544, 'e': 0.11024338542086543}",30,17,24.0061576173291,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
386,False,"{'a': 0.3099437426616237, 'e': 0.1099437426616237}",20,15,7.832193865833604,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
387,False,"{'a': 0.30964487317487815, 'e': 0.10964487317487814}",20,14,12.927335620022243,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
388,False,"{'a': 0.3093467729798114, 'e': 0.10934677297981135}",20,3,24.732347759352233,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
389,False,"{'a': 0.30904943812626695, 'e': 0.10904943812626697}",25,15,18.596188151155307,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
390,False,"{'a': 0.30875286469443564, 'e': 0.1087528646944356}",25,16,16.168742882336442,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
391,False,"{'a': 0.30845704879454483, 'e': 0.10845704879454482}",20,8,21.50148877054894,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
392,False,"{'a': 0.30816198656655297, 'e': 0.10816198656655297}",20,0,23.788390470539202,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
393,False,"{'a': 0.307867674179847, 'e': 0.107867674179847}",25,13,19.995319001754066,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
394,False,"{'a': 0.30757410783294403, 'e': 0.10757410783294404}",25,12,24.95860826778699,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
395,False,"{'a': 0.3072812837531968, 'e': 0.1072812837531968}",35,20,26.276168017653116,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
396,False,"{'a': 0.3069891981965027, 'e': 0.10698919819650271}",25,16,18.82248924930493,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
397,False,"{'a': 0.30669784744701667, 'e': 0.10669784744701667}",30,24,10.807294432842848,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
398,False,"{'a': 0.30640722781686724, 'e': 0.1064072278168672}",25,19,9.883122085016556,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
399,False,"{'a': 0.3061173356458768, 'e': 0.10611733564587678}",25,6,28.436835508875145,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
400,False,"{'a': 0.3058281673012848, 'e': 0.1058281673012848}",20,14,8.44339341247435,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
401,False,"{'a': 0.30553971917747474, 'e': 0.10553971917747472}",25,20,11.31816852939087,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
402,False,"{'a': 0.3052519876957042, 'e': 0.10525198769570422}",25,14,21.19885782329122,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
403,False,"{'a': 0.30496496930383876, 'e': 0.10496496930383875}",20,14,10.624729712357597,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
404,False,"{'a': 0.3046786604760885, 'e': 0.10467866047608845}",20,11,16.59871597227684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
405,False,"{'a': 0.3043930577127483, 'e': 0.10439305771274832}",20,10,15.136588457130419,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
406,False,"{'a': 0.3041081575399414, 'e': 0.10410815753994139}",30,11,37.234230495433415,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
407,False,"{'a': 0.30382395650936544, 'e': 0.10382395650936542}",20,15,10.210780597307574,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
408,False,"{'a': 0.30354045119804224, 'e': 0.10354045119804224}",30,16,26.68998182416111,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
409,False,"{'a': 0.3032576382080706, 'e': 0.10325763820807059}",30,13,29.611147550152925,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
410,False,"{'a': 0.30297551416638163, 'e': 0.10297551416638161}",20,11,18.300089675063358,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
411,False,"{'a': 0.30269407572449747, 'e': 0.10269407572449749}",20,16,8.683817689657554,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
412,False,"{'a': 0.30241331955829315, 'e': 0.10241331955829312}",25,20,9.062781726971442,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
413,False,"{'a': 0.30213324236776035, 'e': 0.10213324236776034}",35,25,15.231734962274272,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
414,False,"{'a': 0.30185384087677536, 'e': 0.10185384087677532}",25,11,21.70242480604508,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
415,False,"{'a': 0.30157511183286867, 'e': 0.10157511183286863}",20,10,16.868442422282556,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
416,False,"{'a': 0.301297052006998, 'e': 0.10129705200699803}",35,22,22.839897635526835,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
417,False,"{'a': 0.301019658193324, 'e': 0.10101965819332397}",25,19,10.330501013488819,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
418,False,"{'a': 0.300742927208988, 'e': 0.10074292720898795}",20,14,10.273347253166852,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
419,False,"{'a': 0.30046685589389327, 'e': 0.10046685589389324}",20,13,12.341375773925243,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
420,False,"{'a': 0.30019144111048846, 'e': 0.10019144111048847}",20,8,19.787332813658555,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
421,False,"{'a': 0.2999166797435537, 'e': 0.09991667974355367}",30,16,20.271827393401722,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
422,False,"{'a': 0.29964256869998873, 'e': 0.09964256869998873}",25,20,8.4503783331489,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
423,False,"{'a': 0.2993691049086047, 'e': 0.09936910490860466}",25,7,30.635176741478695,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
424,False,"{'a': 0.29909628531991694, 'e': 0.09909628531991696}",25,5,30.74659398743469,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
425,False,"{'a': 0.2988241069059417, 'e': 0.09882410690594166}",20,5,25.35092634157367,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
426,False,"{'a': 0.29855256665999363, 'e': 0.09855256665999365}",20,8,23.091376983325535,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
427,False,"{'a': 0.2982816615964875, 'e': 0.09828166159648748}",20,13,12.693041467026735,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
428,False,"{'a': 0.29801138875074024, 'e': 0.09801138875074024}",25,16,15.219000313991454,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
429,False,"{'a': 0.29774174517877694, 'e': 0.09774174517877696}",20,0,31.45569453207989,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
430,False,"{'a': 0.2974727279571383, 'e': 0.09747272795713827}",30,22,16.506401085559414,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
431,False,"{'a': 0.29720433418269016, 'e': 0.09720433418269013}",25,19,11.339322611947487,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
432,False,"{'a': 0.2969365609724359, 'e': 0.0969365609724359}",30,15,29.30168197811632,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
433,False,"{'a': 0.29666940546333054, 'e': 0.09666940546333051}",25,15,18.286970104260988,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
434,False,"{'a': 0.29640286481209677, 'e': 0.09640286481209674}",20,16,6.693959990292666,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
435,False,"{'a': 0.2961369361950438, 'e': 0.09613693619504377}",20,16,8.465430187954915,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
436,False,"{'a': 0.29587161680788754, 'e': 0.09587161680788754}",20,12,11.061609767128143,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
437,False,"{'a': 0.29560690386557353, 'e': 0.0956069038655735}",30,11,33.67242787311139,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
438,False,"{'a': 0.295342794602101, 'e': 0.09534279460210097}",35,15,33.71669142031413,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
439,False,"{'a': 0.29507928627035007, 'e': 0.09507928627035005}",35,23,19.768002608923517,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
440,False,"{'a': 0.29481637614190975, 'e': 0.09481637614190973}",25,11,24.31056524777425,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
441,False,"{'a': 0.2945540615069089, 'e': 0.09455406150690884}",20,13,9.967277929362552,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
442,False,"{'a': 0.29429233967384816, 'e': 0.09429233967384813}",20,11,16.32400045280413,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
443,False,"{'a': 0.2940312079694347, 'e': 0.09403120796943473}",20,0,28.33319571301662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
444,False,"{'a': 0.2937706637384183, 'e': 0.09377066373841828}",30,9,37.17296279513197,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
445,False,"{'a': 0.29351070434342885, 'e': 0.09351070434342884}",30,16,23.85469521246583,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
446,False,"{'a': 0.29325132716481694, 'e': 0.09325132716481696}",20,16,6.892045769156313,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
447,False,"{'a': 0.29299252960049493, 'e': 0.09299252960049494}",20,9,21.445784323977023,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
448,False,"{'a': 0.29273430906578046, 'e': 0.09273430906578048}",20,7,18.191794939420998,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
449,False,"{'a': 0.2924766629932417, 'e': 0.09247666299324168}",25,17,15.2827570632149,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
450,False,"{'a': 0.29221958883254384, 'e': 0.09221958883254386}",35,17,34.812323812473906,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
451,False,"{'a': 0.2919630840502981, 'e': 0.09196308405029809}",25,6,38.9508531164309,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
452,False,"{'a': 0.2917071461299115, 'e': 0.0917071461299115}",20,10,15.763027808758274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
453,False,"{'a': 0.29145177257143895, 'e': 0.09145177257143894}",20,0,27.600958419121554,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
454,False,"{'a': 0.2911969608914367, 'e': 0.0911969608914367}",20,9,16.295669902752216,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
455,False,"{'a': 0.29094270862281735, 'e': 0.09094270862281734}",25,7,32.937570914591916,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
456,False,"{'a': 0.2906890133147066, 'e': 0.09068901331470659}",25,4,34.63269424802382,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
457,False,"{'a': 0.2904358725323016, 'e': 0.09043587253230155}",20,16,7.496340038165844,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
458,False,"{'a': 0.2901832838567303, 'e': 0.09018328385673031}",20,6,21.23008700010204,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
459,False,"{'a': 0.28993124488491356, 'e': 0.08993124488491355}",35,28,13.295423459132135,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
460,False,"{'a': 0.2896797532294272, 'e': 0.08967975322942714}",20,16,6.216330722454457,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
461,False,"{'a': 0.2894288065183665, 'e': 0.0894288065183665}",30,18,20.877365220207388,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
462,False,"{'a': 0.2891784023952125, 'e': 0.08917840239521246}",20,14,11.116230945743022,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
463,False,"{'a': 0.28892853851869843, 'e': 0.08892853851869842}",20,5,27.375675845545224,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
464,False,"{'a': 0.2886792125626789, 'e': 0.08867921256267892}",20,8,19.44134273674376,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
465,False,"{'a': 0.2884304222159999, 'e': 0.08843042221599992}",30,22,17.237144132581808,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
466,False,"{'a': 0.28818216518237005, 'e': 0.08818216518237006}",25,17,17.66032596782592,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
467,False,"{'a': 0.28793443918023354, 'e': 0.08793443918023355}",30,20,21.29516477846993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
468,False,"{'a': 0.28768724194264444, 'e': 0.08768724194264442}",20,16,5.111913193075851,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
469,False,"{'a': 0.287440571217142, 'e': 0.08744057121714198}",25,15,18.586778586991958,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
470,False,"{'a': 0.2871944247656277, 'e': 0.08719442476562765}",20,15,9.049394172781408,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
471,False,"{'a': 0.28694880036424325, 'e': 0.08694880036424323}",20,7,19.28373776987984,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
472,False,"{'a': 0.2867036958032502, 'e': 0.08670369580325021}",25,12,27.426020145751586,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
473,False,"{'a': 0.2864591088869106, 'e': 0.08645910888691061}",25,18,11.40633517884214,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
474,False,"{'a': 0.28621503743336885, 'e': 0.08621503743336886}",20,9,19.6634788118187,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
475,False,"{'a': 0.28597147927453515, 'e': 0.08597147927453512}",25,17,14.91881983926229,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
476,False,"{'a': 0.2857284322559696, 'e': 0.08572843225596959}",25,11,25.304147059916424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
477,False,"{'a': 0.2854858942367683, 'e': 0.08548589423676826}",25,13,18.365138633090776,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
478,False,"{'a': 0.2852438630894498, 'e': 0.08524386308944978}",20,10,18.57229279813973,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
479,False,"{'a': 0.28500233669984343, 'e': 0.08500233669984339}",30,22,13.026777770528174,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
480,False,"{'a': 0.28476131296697815, 'e': 0.08476131296697817}",30,20,20.035617549057303,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
481,False,"{'a': 0.28452078980297346, 'e': 0.08452078980297342}",20,12,11.611300267785012,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
482,False,"{'a': 0.2842807651329301, 'e': 0.08428076513293006}",25,2,31.94472277264083,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
483,False,"{'a': 0.2840412368948233, 'e': 0.0840412368948233}",20,10,16.588240183000888,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
484,False,"{'a': 0.28380220303939635, 'e': 0.08380220303939633}",25,13,22.566188363193167,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
485,False,"{'a': 0.2835636615300551, 'e': 0.08356366153005508}",30,18,21.753966256769022,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
486,False,"{'a': 0.28332561034276416, 'e': 0.08332561034276414}",30,23,13.194634856102427,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
487,False,"{'a': 0.28308804746594385, 'e': 0.08308804746594381}",20,3,25.01149432920887,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
488,False,"{'a': 0.2828509709003679, 'e': 0.08285097090036792}",25,0,36.89749715695057,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
489,False,"{'a': 0.282614378659063, 'e': 0.08261437865906301}",20,16,7.875208143691132,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
490,False,"{'a': 0.2823782687672084, 'e': 0.08237826876720838}",20,10,19.951434042012274,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
491,False,"{'a': 0.28214263926203725, 'e': 0.08214263926203724}",30,22,14.13897686514082,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
492,False,"{'a': 0.28190748819273864, 'e': 0.08190748819273865}",25,10,22.895047980779196,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
493,False,"{'a': 0.2816728136203608, 'e': 0.0816728136203608}",20,4,23.810849351849026,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
494,False,"{'a': 0.281438613617715, 'e': 0.081438613617715}",25,12,23.702670297514857,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
495,False,"{'a': 0.28120488626928064, 'e': 0.08120488626928064}",25,16,18.751281493774762,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
496,False,"{'a': 0.2809716296711114, 'e': 0.08097162967111139}",20,5,21.50871570069599,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
497,False,"{'a': 0.28073884193074194, 'e': 0.08073884193074196}",30,12,30.078242571921677,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
498,False,"{'a': 0.28050652116709596, 'e': 0.08050652116709597}",20,8,19.138522876078078,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
499,False,"{'a': 0.280274665510395, 'e': 0.08027466551039496}",30,21,16.37424651667684,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
500,False,"{'a': 0.2800432731020678, 'e': 0.08004327310206777}",30,14,28.510368140755645,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
501,False,"{'a': 0.2798123420946615, 'e': 0.07981234209466148}",25,13,21.403032430003222,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
502,False,"{'a': 0.27958187065175266, 'e': 0.07958187065175268}",25,18,15.03396268799998,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
503,False,"{'a': 0.2793518569478599, 'e': 0.0793518569478599}",25,14,21.317616303801746,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
504,False,"{'a': 0.27912229916835696, 'e': 0.07912229916835693}",20,15,9.588700879678598,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
505,False,"{'a': 0.2788931955093869, 'e': 0.07889319550938688}",25,18,12.87714784865013,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
506,False,"{'a': 0.2786645441777771, 'e': 0.07866454417777705}",25,6,29.16401483189764,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
507,False,"{'a': 0.27843634339095485, 'e': 0.07843634339095484}",30,24,11.357031547570049,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
508,False,"{'a': 0.2782085913768643, 'e': 0.07820859137686431}",20,16,6.48435033378883,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
509,False,"{'a': 0.27798128637388364, 'e': 0.0779812863738836}",20,12,14.911481472981366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
510,False,"{'a': 0.27775442663074323, 'e': 0.07775442663074324}",30,23,13.875063596439963,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
511,False,"{'a': 0.27752801040644515, 'e': 0.07752801040644511}",35,14,40.82591099025167,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
512,False,"{'a': 0.2773020359701823, 'e': 0.0773020359701823}",30,4,41.85897195812891,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
513,False,"{'a': 0.2770765016012598, 'e': 0.07707650160125978}",20,10,17.797718691367212,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
514,False,"{'a': 0.2768514055890157, 'e': 0.07685140558901572}",25,4,36.669713764327646,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
515,False,"{'a': 0.27662674623274364, 'e': 0.07662674623274363}",30,15,26.59944500901703,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
516,False,"{'a': 0.27640252184161535, 'e': 0.07640252184161532}",35,17,21.956763101578172,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
517,False,"{'a': 0.2761787307346045, 'e': 0.07617873073460452}",20,16,7.770281063319889,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
518,False,"{'a': 0.27595537124041125, 'e': 0.07595537124041124}",30,0,41.94177307599206,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
519,False,"{'a': 0.2757324416973869, 'e': 0.0757324416973869}",20,0,24.31470086311878,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
520,False,"{'a': 0.27550994045346017, 'e': 0.07550994045346014}",20,11,15.608291532278711,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
521,False,"{'a': 0.27528786586606346, 'e': 0.07528786586606342}",20,2,32.35369028440518,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
522,False,"{'a': 0.2750662163020602, 'e': 0.0750662163020602}",20,16,8.209880745434743,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
523,False,"{'a': 0.27484499013767294, 'e': 0.07484499013767291}",20,16,6.401257063665453,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
524,False,"{'a': 0.2746241857584115, 'e': 0.07462418575841151}",20,0,28.18106707945637,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
525,False,"{'a': 0.27440380155900296, 'e': 0.07440380155900295}",25,10,23.67299556421257,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
526,False,"{'a': 0.27418383594332096, 'e': 0.07418383594332092}",20,6,27.77363296325424,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
527,False,"{'a': 0.27396428732431677, 'e': 0.07396428732431676}",20,2,28.74103243139393,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
528,False,"{'a': 0.2737451541239505, 'e': 0.07374515412395048}",25,19,12.373971179186196,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
529,False,"{'a': 0.27352643477312294, 'e': 0.07352643477312294}",20,12,13.401254148684632,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
530,False,"{'a': 0.2733081277116083, 'e': 0.07330812771160827}",20,16,9.654972050555621,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
531,False,"{'a': 0.27309023138798716, 'e': 0.07309023138798718}",25,18,15.118010636440014,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
532,False,"{'a': 0.27287274425958075, 'e': 0.07287274425958076}",35,22,22.364132641756235,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
533,False,"{'a': 0.272655664792385, 'e': 0.07265566479238499}",20,16,6.92154706418272,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
534,False,"{'a': 0.2724389914610058, 'e': 0.07243899146100578}",30,22,15.494116861165011,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
535,False,"{'a': 0.2722227227485947, 'e': 0.0722227227485947}",30,23,12.015569526665988,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
536,False,"{'a': 0.2720068571467852, 'e': 0.0720068571467852}",25,11,21.836326443390323,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
537,False,"{'a': 0.2717913931556296, 'e': 0.07179139315562957}",20,8,21.628124948270838,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
538,False,"{'a': 0.27157632928353637, 'e': 0.07157632928353637}",30,20,17.701427587941687,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
539,False,"{'a': 0.2713616640472084, 'e': 0.07136166404720841}",20,16,9.339834227571366,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
540,False,"{'a': 0.27114739597158155, 'e': 0.07114739597158151}",20,14,12.218669737774977,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
541,False,"{'a': 0.2709335235897635, 'e': 0.07093352358976351}",25,3,35.79666372372894,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
542,False,"{'a': 0.2707200454429742, 'e': 0.07072004544297417}",30,11,35.579629409606895,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
543,False,"{'a': 0.27050696008048536, 'e': 0.07050696008048538}",25,9,27.617312267610526,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
